AP 1,AP 2,AP 3,AP 4,AP 5,AP 6,AP 7,AP 8,AP 9,AP 11,AP 12,AP 13,AP 14,AP 15,AP 16,AP 17,AP 18,AP 19,AP 20,AP 21,AP 22,AP 23,AP 24,AP 25,AP 26,AP 27,AP 28,AP 29,AP 31,AP 32,AP 33,AP 34,AP 37,AP 38,AP 39,AP 41,AP 42,AP 43,AP 44,AP 45,AP 46,AP 47,AP 48,AP 49,AP 50,AP 52,AP 53,AP 55,AP 56,AP 57,AP 58,AP 60,AP 61,AP 63,AP 64,AP 65,AP 67,AP 68,AP 69,AP 70,AP 71,AP 73,AP 74,AP 75,AP 76,AP 77,AP 78,AP 89,AP 96,AP 99,AP 112,AP 113,AP 114,AP 116,AP 120,AP 121,AP 123,AP 139,AP 152,AP 153,AP 154,AP 159,AP 166,AP 168,AP 173,AP 178,AP 179,AP 180,AP 181,AP 182,AP 184,AP 186,AP 189,AP 190,AP 193,AP 194
6.590510189,8.784025931,16.06274626,6.452914112,4.151217209,5.116271928,10.69924917,7.156275857,11.99340536,7.892133583,2.299181168,4.888991482,16.97560054,5.824480805,1.587731715,3.976534278,10.6402399,5.979856744,7.91452169,2.223662048,5.454993067,7.397461868,16.60493253,2.300196486,11.33710754,5.515187404,-0.098927548,26.83222617,2.743437827,7.394018667,3.694458774,7.672690715,2.544504811,4.298065637,5.503965326,13.47366978,1.056649982,1.411251443,9.859751666,1.494112035,4.947981514,7.230549384,5.382338515,2.018155008,3.846067093,35.76508111,3.803506602,4.609592582,4.817945758,4.709119742,2.252107656,15.79648037,1.709228547,2.751296785,6.45972337,10.89125121,9.54789583,1.851727153,0.693064248,2.702027121,1.787595498,1.321945419,1.172001914,2.947710567,2.9535826,1.617913226,2.079641869,4.086827844,3.665858475,4.074146778,12.66469549,9.6408404,8.035062663,7.062817194,0.735269664,10.63499644,12.47669512,4.915865925,7.462771394,5.398666374,12.34701376,0.356568548,4.766077089,3.115478142,1.013734692,5.826804138,9.119251678,0.357415626,0.90877851,7.726831208,0.862696599,0.605206282,0.001525227,8.062412221,9.008103805,1.205091538
7.162009622,8.92713109,16.84847826,7.16734155,4.294074352,5.473095908,11.05653375,8.013454145,12.56486936,7.963562155,2.513396021,5.174652621,16.90440226,6.038855097,1.587696285,4.47660514,12.1403462,6.908339596,7.914450829,1.366412899,6.026829093,7.75481731,17.81932454,2.943354791,12.4085184,5.37229483,-0.027498976,28.83210217,3.100616115,8.179803814,4.33722734,8.101421582,2.330148235,4.869671362,5.432430462,13.97363434,1.199542556,1.483282339,9.859716235,1.779861751,5.019498662,7.659067666,5.168105947,1.946602429,3.631816809,40.26524055,4.160755751,5.109592582,5.103695474,5.494798597,2.823429935,16.2965158,1.851926251,2.679815067,7.388454237,12.39142836,10.47644954,1.994602011,1.050207106,2.702204275,2.144702924,1.607659704,1.314823626,3.30487114,3.239190594,1.475056083,2.222605304,3.872701569,4.451466468,5.360286234,14.09369209,10.35555128,8.820936387,7.563136071,1.020948519,11.27788901,13.47680141,4.987259066,8.534306258,6.32713151,14.20429834,0.856603979,4.123379385,3.972443845,0.870877549,5.184088718,10.47644768,0.714629345,1.766027659,6.798348357,1.148534893,1.105348006,-0.070115929,8.776733366,9.079567808,1.276342955
7.376366198,9.213075676,17.41994226,7.238894129,5.365502924,5.187045029,11.84238976,7.799203862,12.85061908,8.392133583,3.084771446,5.603170904,18.97604342,6.681765386,1.873392855,4.690961716,13.1404702,7.122572164,7.771522824,1.723467179,6.884414836,8.112172753,18.74800226,3.515066809,12.33708982,5.657973685,0.329643881,31.61765701,3.172080117,8.608428389,4.480013621,8.458741594,2.258648802,5.155562802,6.289467027,14.11645606,1.128149415,1.555277804,10.14539509,1.994182897,4.948194099,7.301853947,5.310980805,2.517889277,3.774709383,42.90836342,4.089433473,5.181021154,5.532302334,6.566174022,2.75185964,16.3679798,1.780320525,3.608315634,8.245738818,12.74869523,10.40500326,2.208887726,1.478778534,2.773756854,2.787524636,2.179088276,1.314788195,3.662031713,4.310512872,1.83219894,2.151283025,4.587129007,5.022788747,5.217854261,14.16552811,10.99879817,9.106792396,7.277740663,1.306609658,11.34937073,13.76262199,5.058634491,8.891555408,7.469900076,14.77586863,1.213782267,3.552092537,4.543695263,1.585163264,4.541320153,10.76217968,0.786128778,1.908991095,5.94124093,1.291480613,1.105489729,0.00101148,9.348055645,10.00817467,1.347523511
7.519294203,9.427573975,17.41997769,7.381857565,6.579788638,5.90099415,12.0568172,7.799239293,13.20779736,8.392133583,3.513325159,6.2459749,18.69055944,6.967497387,2.516249998,4.905318292,13.49773707,7.122536733,7.914309105,0.937682031,7.027732579,8.112385338,20.81953712,3.015367972,11.90855383,5.94365254,0.115358167,33.26039015,3.672115548,9.465642108,3.979889613,8.673204462,2.972863655,4.870025671,5.575057305,13.97354577,1.34247056,1.41300527,10.57393109,2.351361184,5.734050108,7.444640229,6.025301951,2.374872695,3.917601957,45.62289715,4.446682622,5.96673544,6.532337764,7.137549448,3.037432202,17.15372952,2.137286228,3.751101915,8.817309112,14.03451581,10.5478604,3.066048298,1.693064248,3.702452291,3.430364064,2.821945419,1.529038478,4.162067143,4.81040658,2.475056083,2.508532175,4.944413587,5.665521882,5.004046863,14.88025671,11.14204505,8.892701552,7.492345255,1.520824511,12.13515588,14.26272828,4.629992201,10.03451884,7.041257786,16.13318864,1.428103412,3.266484544,4.61494668,1.585163264,4.684230442,11.69078654,0.857628211,1.909097387,4.869830074,1.434408617,1.177077739,0.357817744,8.919395639,8.793924384,1.418704066
7.519365065,8.92778656,17.63429884,7.524821,7.151217209,5.686371843,12.98553035,7.727846152,13.13640422,8.534990726,4.370450301,6.745904039,19.76223602,6.896068816,2.659107141,4.976817725,13.06927193,7.408215588,7.985666815,1.223343171,7.171032608,7.826883637,22.1053577,3.444275993,13.05141097,6.086474252,0.258215309,33.76030157,3.457865264,9.822855827,5.265426745,9.316221044,3.115649936,5.513059968,5.717772724,14.47347491,1.342505991,1.627893308,10.78818137,2.56568233,5.877048974,7.515997938,6.23960538,2.588981256,3.989065959,49.90871773,3.946788915,6.323878297,6.532373195,7.137514017,3.822987049,16.51090781,2.208537645,3.893905912,8.960325694,15.1060861,12.54793126,3.637530016,2.121635677,3.916897444,3.716060634,2.821945419,1.743288762,4.019245431,5.024586002,2.33219894,2.937209896,5.515983882,6.093987018,5.075989181,18.02360989,12.71386336,11.03582443,8.421270992,1.735039363,12.70665531,13.691406,5.129921339,10.10605371,7.184079498,17.2048298,1.642424557,2.909430264,3.900483811,1.942306121,5.684248157,12.11944655,1.000556215,1.90920368,5.584115789,1.720158334,1.177254893,0.214606293,9.348002498,8.865388386,1.847098341
7.305132496,8.856552858,17.92004855,6.882087865,5.508360067,6.328856962,13.48567208,7.299310154,13.20786823,8.392133583,4.870379439,7.245815461,20.40532347,7.753211673,3.016232282,5.834013728,13.28362851,8.051019584,8.414167382,1.366164883,7.671475493,8.184239079,22.60546399,3.730344587,14.55128696,6.443599394,0.472501024,33.40298156,3.886472124,10.2514804,5.765267306,8.887809054,3.258436217,5.727522836,6.289024142,14.61626119,1.056827136,1.985620774,11.21671737,2.922860618,6.091458696,6.873069934,6.311016236,2.517393245,4.131958533,50.83725373,4.732609493,6.109592582,7.032408626,7.994621443,4.037077894,16.43951467,2.351217634,3.751013338,8.746217134,15.9633884,12.19085927,4.280440305,2.264510535,4.417039167,4.287453775,2.89337399,1.743253331,3.876423719,4.738783139,2.475056083,3.151601903,6.658982748,4.951059014,5.290753212,17.88119563,13.21419995,11.75030501,7.921589869,2.092129074,11.99244046,14.40579801,5.058421906,10.24901714,7.041169209,18.49077439,1.571031416,2.695197696,3.543146085,1.799448978,6.184195011,13.04808884,1.357769934,2.123595687,6.584080358,2.577301191,2.034574905,0.214181123,9.70512764,8.936816957,1.918314327
7.519453642,8.785283726,17.92008398,6.739372446,5.008360067,7.042752937,12.77152808,7.08502444,13.56504651,8.249276441,5.084505714,7.460012599,19.26266119,8.181783101,3.373339709,6.334049159,13.35509251,8.265234437,9.056953663,0.937558023,7.814775522,8.755880236,21.46271314,4.159234893,13.83678866,6.657885108,0.329643881,32.90271583,4.815078983,10.25156898,5.907982725,9.459397064,3.472704216,5.94200342,6.860257843,14.61620804,1.271148282,1.986223099,11.5738248,3.137181763,6.305832988,6.944427644,6.310998521,2.374394379,4.203422535,50.69432572,4.875572928,5.609592582,7.389586914,8.423157441,4.322579594,17.29669295,2.208201052,3.608120764,9.674948001,17.89211926,13.19091241,5.351904307,2.478813965,4.774306032,4.430275487,2.964802561,1.528932186,4.233602007,4.738712277,2.546484654,3.080261908,7.016249613,4.808131009,5.219767526,17.52447794,13.64310797,11.96471473,7.707605317,2.449236501,12.27824332,14.54876145,5.201208187,9.963409149,7.112544634,19.4910224,1.856763417,4.052375984,3.114379786,1.228020406,7.398409864,14.19099913,2.000697939,2.837987693,7.512687217,3.648747478,2.249055489,0.213720522,10.06223507,8.579656385,1.846690886
7.805203358,9.428318023,18.13440513,6.81094274,4.579788638,7.256684343,12.62879495,7.299274724,13.27936766,8.463562155,5.084275414,7.817049163,19.04855263,8.253211673,3.444732849,6.048370304,13.35511023,9.050895576,8.98545423,1.151826022,8.743789836,8.541789391,18.67712286,4.016661197,14.19375437,6.515027965,0.472501024,33.97387867,4.957971557,9.894567845,5.622126716,9.388145647,3.615596789,6.013644577,7.288669833,14.97331547,1.199755141,2.129700281,12.28807508,3.351502908,7.377350136,6.87292821,6.882409377,2.088520655,4.632029394,50.3372183,4.732822078,5.895324584,7.532479488,9.065979153,4.893742435,17.93958553,2.350916472,3.750942476,10.17508972,18.32079698,13.1195547,6.066225452,2.835956822,4.702983753,4.430240056,3.321945419,1.671753898,4.233637438,4.881498558,2.83219894,3.151761341,7.659195333,4.879488719,5.577317838,17.3820814,14.28630171,11.60773131,8.636513339,2.306343927,11.92120675,15.04888545,5.415458471,11.24921201,8.183920059,21.7769847,1.713906275,4.909554272,3.114255779,1.156591835,8.255481859,14.47673113,2.143625943,3.195236843,8.084204366,3.791640052,2.249268074,0.213259921,10.63361049,9.36537067,1.989370875
8.519524503,9.857102036,18.84872627,6.739655892,2.722645781,7.756330035,12.48602638,7.299239293,13.42226023,8.177847869,5.226884541,7.53121087,18.69158693,8.538943674,3.801857991,6.262691449,13.99798508,9.336574431,9.271097654,1.151843738,8.101375578,8.184823688,14.53438973,3.945533788,13.90791607,6.800742251,0.401072452,32.33079122,5.100864131,10.46617357,6.193448995,9.388340517,3.544203649,5.728142876,7.931385253,15.47328004,1.128362,2.058874034,12.28803965,3.208681196,7.663170714,6.872857349,6.596677376,2.231200643,4.703493397,49.40870002,4.090053512,5.395342299,8.032514919,9.423086579,5.179173274,17.51104953,2.350774749,3.679478474,10.31810631,19.39233185,13.61962556,6.280546598,2.764528251,4.774518617,4.573061768,3.536231133,1.671718467,4.30510144,4.595713411,2.689341797,3.437546489,8.659266195,5.450846429,5.791975576,18.66823857,14.92949545,13.10789075,10.20829622,2.449147923,10.84986676,14.83472375,5.915440755,11.10642573,8.112420626,22.84864358,1.856763417,5.26673256,3.542756345,1.299448978,9.255410997,15.47673113,2.357982519,3.623914564,8.584292943,4.505961197,2.82090923,0.212817036,10.99066477,9.36537067,2.060604577
8.733827933,9.428743193,18.63449371,6.45408333,2.936931495,8.113100868,12.27184696,7.299221577,13.63659909,8.463562155,5.369511383,7.888282865,18.47746065,9.038979105,3.944715134,6.834155452,13.28371709,9.122253286,9.199598221,1.22330774,7.601800748,7.8278757,12.17735316,3.945852666,12.62211321,6.800742251,0.472501024,30.75922093,5.386613847,10.10919015,5.76482442,9.531357098,3.615667651,6.085498318,7.788386386,15.11611946,1.05696886,2.059476358,12.50228993,3.494430912,7.449009008,6.587089917,6.453820233,2.088166346,4.774957399,47.69446745,3.661552945,5.181056585,8.675407492,10.06590829,5.107461255,17.79679925,2.636347311,3.893746473,11.10401546,19.535313,14.69107185,6.994885458,2.907403109,5.274642625,4.644472624,4.036231133,1.671683036,4.233690584,4.667071121,3.046484654,3.866206494,8.659337057,5.665078997,5.863776171,17.45436031,14.21552861,12.7508719,9.208597381,3.020505633,11.34993762,14.83484775,5.772583612,11.32080002,7.755224622,23.13455273,1.928209704,5.695357135,3.328382054,1.228020406,9.541054421,15.3338917,2.143785382,3.838324286,8.870113521,5.291728629,3.321121815,0.283838153,11.34775448,9.293942099,2.346070846
9.376685076,9.571795205,19.27742171,6.31136791,2.365502924,8.898460845,13.05772069,8.156346719,13.35095567,8.606419298,6.155048515,7.816818863,16.83476295,9.039014536,3.587572277,7.405619454,13.64085994,9.479360712,8.913813073,1.294771742,7.887922489,7.399499142,10.53460231,4.089028686,12.6934532,7.086456537,0.615340451,30.18773921,5.100934992,9.680760447,6.050520991,9.245784536,3.829988796,6.514282332,7.931101806,15.33038746,1.342718576,2.274364397,12.07368307,3.994466343,7.16341873,6.872733341,6.025231089,2.087989192,4.846421401,45.19460917,4.233052378,4.895342299,8.818300066,10.28015857,5.035731522,17.93970954,2.421919873,4.179460758,11.03279948,20.24972272,14.47675071,7.637795747,3.050295683,5.489070063,4.787329767,4.036231133,1.671647605,4.376547727,4.738428831,2.975056083,3.937741358,9.659407918,5.665043566,5.864183626,17.81187519,14.2158652,12.75096048,8.35173797,3.163291914,11.27857991,15.26356091,5.772601328,12.1066206,7.969474906,24.34903331,2.071102278,5.695427996,3.47115062,1.370877549,9.398108701,16.11964142,2.501034532,3.695608867,8.798773527,6.220353204,3.107048686,0.426270125,12.34775448,8.436799242,2.560108545
9.448113647,10.5005615,19.13463543,6.525795348,2.579788638,9.898159683,13.05789784,8.584882717,13.06531224,8.534990726,6.012049649,7.816818863,17.0492081,10.18188939,3.658983133,8.048512028,13.64085994,9.979342997,9.556599355,1.151879168,8.245490516,7.471104867,9.463280036,4.375079565,14.05050748,7.015045681,0.61530502,28.33050778,5.386684709,10.03806274,5.693378133,9.103086832,4.401452799,6.800191487,8.073817226,15.25892346,1.271325436,2.274966721,12.35936193,3.923055487,7.449257024,7.086948193,6.239463657,2.373526324,4.489313975,45.1234109,4.947408954,4.895342299,9.032621211,10.20871229,4.749680643,17.86835183,2.564635293,4.322317901,11.67585149,21.96416787,14.83387585,8.137848893,3.193188256,5.489211786,4.858758338,4.036231133,2.028755032,4.447976299,4.738357969,3.046484654,4.223561937,9.302335923,6.236436706,6.078929941,17.52655065,14.28768351,12.96535249,8.137788849,3.02036391,11.2072222,15.12084549,6.129744185,11.89244118,8.398010904,25.20635333,2.356851995,5.909802288,3.328222615,1.442306121,9.826538407,16.26255171,3.001140824,3.838607733,8.727415817,6.50610292,2.892975557,0.282899235,12.27632591,7.722513528,2.702753103
9.090953075,10.21504209,18.63470629,6.597365643,2.365502924,9.897858521,12.98662871,8.513418714,13.35109739,8.677847869,6.226211355,7.959711437,17.19222469,10.39617511,3.658947702,8.548547458,14.35514566,10.479343,10.05652849,1.008951164,7.745933401,7.185567736,9.677672043,4.732612161,14.55045434,7.372206253,0.400983875,28.5446872,5.815291568,10.46681133,5.479074704,9.388978272,4.330059658,7.086082927,8.002246931,15.61603089,1.485646581,2.347033048,12.28789792,4.280198344,7.663702177,6.72975219,6.16801737,2.444777741,4.346492263,43.26660464,4.947479816,4.96677087,8.746942356,10.56585514,5.320790337,17.43985126,2.278779284,4.108032187,12.17604636,22.75005931,14.40532213,7.495062612,3.264652259,5.132210652,5.144472624,3.821945419,2.028719601,4.090833442,4.38114425,3.117913226,4.223668229,9.088138786,6.022115561,6.650854544,16.81270782,14.21668011,12.10831592,8.209571729,3.234596478,11.56443592,15.47813007,6.201172756,12.53540461,8.612261187,26.34935219,2.285458854,5.552765723,3.328151754,1.513734692,10.96920068,16.69121171,2.858372258,3.838749456,8.08461182,7.22040635,3.10745614,0.210886055,12.99061163,6.936799242,2.84536223
9.448060501,9.8580941,18.70620572,6.454650223,1.936931495,9.540449933,12.84391329,8.870543856,13.06545397,8.463562155,6.297533634,8.745461153,17.12104413,10.61046082,3.944626557,8.905743462,13.28371709,10.479343,10.05645763,1.508915733,8.174965431,7.399959742,9.606349764,4.590144757,15.05040119,7.515063396,0.329537588,28.68752663,6.101041285,11.39557762,5.693324987,9.460530851,4.187237946,6.871974367,7.002122923,16.11599546,1.699967726,2.204884521,12.14502307,3.780198344,7.949575901,7.086824186,6.382303084,2.444600587,4.775116838,43.12411952,5.090407821,5.252485156,8.175566931,10.49442657,5.820542321,17.65420784,2.135780417,4.322317901,12.17624123,22.46450447,13.69107185,7.637990617,3.550401975,4.84663809,5.144472624,4.179088276,1.957255599,4.01940487,4.45250196,3.33219894,4.366631665,8.945387935,6.307794416,6.15133286,17.31309756,14.14567671,11.10838678,7.995604892,3.234561047,12.20736393,15.40684322,6.701172756,12.32122519,9.183654328,26.56376191,2.214065713,4.981478875,3.542366606,1.513734692,10.39754181,16.54844315,2.85844312,3.981748323,7.01321868,7.43470978,3.036204723,0.210283731,12.84775448,7.151102672,3.059382213
9.376596499,10.07255697,18.6348303,6.240506232,1.794074352,9.683112206,11.91548358,8.656275857,12.8512214,8.606419298,6.297391911,8.388353727,17.47847043,11.53903225,3.65887684,9.620100038,13.21230623,10.05077157,9.484958198,1.080308874,8.389711746,7.25713803,9.963598913,5.161909922,14.76463376,7.157920539,0.40096616,28.61611577,6.31536243,12.18148678,4.621843269,9.674887427,4.401559091,7.015008664,7.144873773,15.83024574,1.771431728,2.277039425,11.78786249,4.137341201,8.378271338,6.515324752,6.667999655,2.587298291,4.203759128,43.05300982,5.519067826,5.895342299,7.818494936,10.78014086,6.03458002,17.08285013,2.064210123,4.25088933,12.24784695,23.46464619,14.47683928,7.70949005,3.693294549,4.989636956,5.215901195,4.607659704,1.814363025,4.305119156,4.666716812,3.403627512,4.438166528,9.659797657,6.950616128,6.151758031,18.31343415,15.86035216,13.03706451,8.210156338,3.377365044,12.49314907,15.97841351,7.201172756,13.0356172,9.612190325,26.92101106,2.142672573,4.410245173,3.685152887,1.513734692,10.39729379,17.61994258,2.644228268,4.053318617,6.156128969,7.220424065,3.17923902,0.352520834,13.0620402,7.436852388,3.416277054
8.876561068,9.858430693,18.99200859,6.169219384,1.651217209,10.04004248,10.91562531,8.22773986,13.20839969,8.463562155,6.654393044,8.674121159,16.33587902,11.75331797,4.015984267,9.477313757,13.42662737,10.12220014,9.556315908,0.865970013,7.318690629,7.542905462,9.463705206,5.090817943,13.3360269,7.157920539,0.329519873,29.18756206,6.243969289,12.18168165,2.47889755,8.960654859,4.687308808,6.015185818,7.287642339,15.11592459,1.700038588,2.134908614,11.28782706,4.280198344,8.021234773,6.158128749,6.025160227,2.087156567,3.989544275,43.48182927,5.304888405,5.895342299,7.318565797,10.70871229,5.962850286,17.2972067,2.135496971,4.393746473,12.96230982,24.32191306,14.69117814,8.209560912,3.550472837,5.132635822,5.430186909,4.536213417,2.10004188,4.090833442,4.738074522,3.33219894,4.509701392,9.802814239,6.807723554,6.152165485,20.09950275,16.93215276,13.03722394,8.353279212,3.377294182,11.63609479,16.3356981,6.844029899,13.74999149,10.04074404,27.84967107,1.999850861,4.267600615,4.613653454,1.656591835,9.897028061,17.6914243,3.001441986,4.267746055,6.299039258,6.50610292,2.96513046,0.280454508,13.27634363,7.865459248,3.416029038
9.51938278,10.00146499,19.20632973,5.597950252,1.579788638,9.89697275,10.34433846,8.584900432,13.4941494,8.606419298,6.939983322,8.745602876,16.55043047,12.18188939,4.015948836,9.334527475,13.49809138,10.55075385,9.270583907,0.79447058,7.461955227,7.757244323,8.963811498,5.23404711,13.26458061,7.22934911,0.400913014,28.25906149,6.458290435,12.68189423,1.550219828,9.317833147,4.401629953,5.801077258,7.287571477,14.75874631,1.842931161,2.27852752,11.71638078,4.351626916,8.021358781,6.22952189,6.025213373,1.444139986,3.84677571,43.696363,4.519280411,5.752485156,7.318636659,11.06585514,6.248245694,16.94013471,2.135372963,4.322317901,13.53391555,25.25057306,16.69121357,8.209631773,3.693365411,4.989902687,5.644472624,4.607606558,2.385720735,4.233690584,4.73800366,3.475056083,4.724093399,10.08868796,6.87913441,6.581179799,21.09987477,17.14686364,14.18024053,9.853527228,3.448651892,10.56477251,16.33583982,6.915458471,14.03577664,10.04074404,28.27833108,2.214172006,5.624956058,4.97072545,1.656591835,9.325280612,17.12006659,3.001512848,4.410744921,7.584718113,6.577531492,3.893879043,0.351245324,14.49064706,7.222602105,2.915798738
9.876490206,9.858802717,19.34918687,5.669520547,1.865502924,9.468153306,10.48733733,8.584900432,13.49418484,8.892133583,7.082663311,8.17419202,17.12210705,12.25331797,4.158770548,9.906026909,13.85525195,10.55070071,8.91344105,1.222953431,6.605219824,7.328708325,9.606774934,5.305847705,13.19311661,7.300813112,0.329431296,29.68773921,6.744040151,13.03924968,2.335827822,9.17499372,4.615951098,5.872682984,7.930357758,14.9730143,1.842984308,2.35073557,11.78782706,4.351626916,7.30721479,6.658075603,7.02526652,1.58683769,4.275471146,46.0537893,4.590815275,5.323913727,7.532993235,11.35156943,6.247926817,14.51161642,2.349552385,4.822317901,14.0340927,26.39351878,18.83410615,8.352559778,4.12197227,5.20431241,5.930186909,4.893285413,2.528542447,4.090833442,4.595075656,3.617913226,4.938485406,10.58888283,7.664848696,6.795890684,22.02881822,17.79016367,15.68038225,9.925168384,3.520009601,10.70773595,16.47883868,7.058315614,13.96441893,10.96931547,29.63556251,2.499921722,6.553722356,5.04208316,1.513734692,9.253533163,17.54872659,2.930155138,3.982315216,9.44186097,6.648960063,4.751199054,0.636321854,14.84780763,7.151155818,3.27272901
